f1-87;0.04;686;298;77
f1-88;0.02;788;246;79
f1-89;0.02;787;300;80
f1-90;0.04;778;306;80
f1-91;0.02;780;366;81
f1-92;0.04;834;306;83
f1-93;0.03;845;298;83
f1-94;0.04;893;239;85
f1-95;0.02;885;302;86
f1-96;0.02;891;300;86
f1-97;0.03;893;358;87
f1-98;0.03;893;350;87
f1-99;0.04;837;430;131
f1-100;0.04;929;304;89
f1-101;0.03;992;351;93
f1-102;0.02;945;413;136
f1-103;0.02;1045;235;94
f1-104;0.02;1093;368;98
f1-105;0.03;1102;364;98
f1-106;0.02;1006;418;139
f1-107;0.02;1101;290;97
f1-108;0.04;1182;243;99
f1-109;0.03;1100;426;144
f1-110;0.04;1100;426;144
f1-111;0.04;61;478;103
f1-112;0.02;149;485;106
f1-113;0.04;162;476;106
f1-114;0.03;67;541;104
f1-115;0.04;148;577;152
f1-116;0.04;150;585;152
f1-117;0.02;316;488;114
f1-118;0.04;318;490;114
f1-119;0.03;314;544;115
f1-120;0.02;262;591;156
f1-121;0.02;250;587;156
f1-122;0.04;381;545;117
f1-123;0.02;464;526;120
f1-124;0.02;475;491;119
f1-125;0.03;465;485;119
f1-126;0.03;569;486;122
f1-127;0.02;574;534;123
f1-128;0.03;570;544;123
f1-129;0.03;468;583;162
f1-130;0.03;459;595;162
f1-131;0.04;622;474;125
f1-132;0.04;630;477;125
f1-133;0.02;639;526;126
f1-134;0.02;630;547;126
f1-135;0.02;627;587;168
f1-136;0.04;630;595;168
f1-137;0.02;691;497;128
f1-138;0.03;684;487;128
f1-139;0.03;771;582;172
f1-140;0.04;897;532;135
f1-141;0.02;929;474;137
f1-142;0.03;943;484;137
f1-143;0.02;1012;489;140
f1-144;0.02;929;596;178
f1-145;0.04;940;580;178
f1-146;0.03;1045;475;143
f1-147;0.03;1108;532;146
f1-148;0.02;998;578;180
f1-149;0.04;1095;493;145
f1-150;0.02;1182;481;148
f1-151;0.02;1113;575;184
f1-152;0.04;1103;596;184
f1-153;0.04;1195;585;186
f1-154;0.04;64;646;151
f1-155;0.04;82;647;151
f1-156;0.03;201;590;154
f1-157;0.03;209;578;154
f1-158;0.04;204;659;155
f1-159;0.04;206;662;155
f1-160;0.02;319;639;159
f1-161;0.02;386;574;160
f1-162;0.04;392;596;160
f1-163;0.02;377;657;161
f1-164;0.03;459;660;163
f1-165;0.03;471;660;163
f1-166;0.04;523;591;164
f1-167;0.02;527;575;164
f1-168;0.02;512;642;165
f1-169;0.02;580;654;167
f1-170;0.04;680;579;170
f1-171;0.03;696;654;171
f1-172;0.03;696;640;171
f1-173;0.03;783;639;173
f1-174;0.04;838;659;175
f1-175;0.04;884;574;176
f1-176;0.04;897;596;176
f1-177;0.03;893;661;177
f1-178;0.02;1042;587;182
f1-179;0.03;1041;589;182
f1-180;0.02;1053;645;183
f1-181;0.03;1193;662;187
f1-182;0.03;1105;234;96
f1-183;0.03;690;137;27
f1-184;0.04;315;177;14
f1-185;0.04;699;483;128
f1-186;0.03;1106;532;146
f1-187;0.02;1053;235;94
f1-188;0.04;775;536;130
f1-189;0.03;878;653;177
f1-190;0.03;272;640;157
f1-191;0.03;771;639;173
f1-192;0.02;619;370;75
f1-193;0.02;836;298;83
f1-194;0.02;637;193;25
f1-195;0.04;883;525;135
f1-196;0.03;837;648;175
f1-197;0.02;156;236;51
f1-198;0.04;267;289;57
f1-199;0.02;952;178;36
f1-200;0.03;782;350;81
f1-201;0.02;264;359;58
f1-202;0.04;697;645;171
f1-203;0.02;165;577;152
f1-204;0.03;221;132;8
f1-205;0.04;574;75;20
f1-206;0.02;828;413;131
f1-207;0.02;932;432;136
f1-208;0.03;476;415;118
f1-209;0.03;264;584;156
f1-210;0.04;384;582;160
f1-211;0.02;831;584;174
f1-212;0.02;256;416;110
f1-213;0.02;470;289;66
f1-214;0.03;271;186;11
f1-215;0.02;66;311;49
f1-216;0.03;161;484;106
f1-217;0.03;319;356;61
f1-218;0.04;155;180;6
f1-219;0.02;846;413;131
f1-220;0.02;60;527;104
f1-221;0.02;375;661;161
f1-222;0.02;1103;417;144
f1-223;0.04;391;133;15
f1-224;0.03;1102;369;98
f1-225;0.02;65;197;3
f1-226;0.04;68;189;3
f1-227;0.04;1053;73;40
f1-228;0.03;1112;61;42
f1-229;0.04;1041;425;142
f1-230;0.04;1106;178;44
f1-231;0.04;524;587;164
f1-232;0.04;897;594;176
f1-233;0.04;780;656;173
f1-234;0.02;515;659;165
f1-235;0.02;385;227;62
f1-236;0.04;831;196;31
f1-237;0.04;696;62;26
f1-238;0.03;162;308;52
f1-239;0.04;527;593;164
f1-240;0.02;943;178;36
f1-241;0.04;1191;174;47
f1-242;0.04;158;81;4
f1-243;0.03;156;60;4
f1-244;0.02;1102;428;144
f1-245;0.02;879;296;86
f1-246;0.02;627;416;124
f1-247;0.03;369;531;117
f1-248;0.03;787;289;80
f1-249;0.04;310;581;158
f1-250;0.04;875;194;33
