f3-149;0.02;561;583;166
f3-150;0.04;568;595;166
f3-151;0.04;623;578;168
f3-152;0.03;680;484;128
f3-153;0.04;700;492;128
f3-154;0.02;834;496;132
f3-155;0.04;834;476;132
f3-156;0.03;766;535;130
f3-157;0.02;782;590;172
f3-158;0.02;767;582;172
f3-159;0.02;837;582;174
f3-160;0.04;950;493;137
f3-161;0.02;951;486;137
f3-162;0.04;1006;534;141
f3-163;0.04;952;592;178
f3-164;0.03;936;597;178
f3-165;0.03;1059;484;143
f3-166;0.04;1100;524;146
f3-167;0.02;1094;540;146
f3-168;0.04;993;577;180
f3-169;0.04;993;582;180
f3-170;0.02;1115;489;145
f3-171;0.04;1109;474;145
f3-172;0.04;1116;586;184
f3-173;0.03;1179;596;186
f3-174;0.04;70;649;151
f3-175;0.02;157;655;153
f3-176;0.02;208;661;155
f3-177;0.02;218;652;155
f3-178;0.04;269;648;157
f3-179;0.03;263;643;157
f3-180;0.03;321;646;159
f3-181;0.03;314;651;159
f3-182;0.02;369;579;160
f3-183;0.02;386;591;160
f3-184;0.02;380;648;161
f3-185;0.02;391;656;161
f3-186;0.04;569;653;167
f3-187;0.04;697;658;171
f3-188;0.03;771;652;173
f3-189;0.03;786;650;173
f3-190;0.02;846;648;175
f3-191;0.02;877;593;176
f3-192;0.02;895;582;176
f3-193;0.03;890;650;177
f3-194;0.04;881;657;177
f3-195;0.04;947;661;179
f3-196;0.03;940;648;179
f3-197;0.03;1056;588;182
f3-198;0.03;1051;649;183
f3-199;0.03;1042;639;183
f3-200;0.03;1111;649;185
f3-201;0.04;1107;648;185
f3-202;0.02;1191;642;187
f3-203;0.04;825;242;82
f3-204;0.03;945;234;88
f3-205;0.04;989;354;93
f3-206;0.04;456;297;66
f3-207;0.04;775;593;172
f3-208;0.02;210;428;108
f3-209;0.04;575;292;71
f3-210;0.02;148;366;53
f3-211;0.03;892;129;32
f3-212;0.02;561;192;22
f3-213;0.03;1194;487;148
f3-214;0.03;1000;193;39
f3-215;0.04;829;476;132
f3-216;0.04;60;299;49
f3-217;0.04;1012;484;140
f3-218;0.04;621;367;75
f3-219;0.02;625;485;125
f3-220;0.04;697;132;27
f3-221;0.02;146;371;53
f3-222;0.04;377;197;16
f3-223;0.03;693;61;26
f3-224;0.02;778;645;173
f3-225;0.02;314;534;115
f3-226;0.04;214;293;55
f3-227;0.03;565;178;22
f3-228;0.03;81;76;1
f3-229;0.02;702;135;27
f3-230;0.02;1196;576;186
f3-231;0.02;1101;644;185
f3-232;0.02;1045;645;183
f3-233;0.03;76;137;2
f3-234;0.04;320;484;114
f3-235;0.03;699;78;26
f3-236;0.02;1190;526;149
f3-237;0.04;633;75;23
f3-238;0.03;693;653;171
f3-239;0.04;158;659;153
f3-240;0.03;1044;290;95
f3-241;0.04;1050;586;182
f3-242;0.03;1181;227;99
f3-243;0.04;630;368;75
f3-244;0.03;319;190;14
f3-245;0.03;463;576;162
f3-246;0.03;459;305;66
f3-247;0.02;1202;585;186
f3-248;0.03;372;423;116
f3-249;0.02;829;139;30
f3-250;0.02;268;70;9
