f9-87;0.03;831;289;83
f9-88;0.02;881;240;85
f9-89;0.03;884;225;85
f9-90;0.03;896;354;87
f9-91;0.02;882;368;87
f9-92;0.02;841;413;131
f9-93;0.04;829;426;131
f9-94;0.02;929;371;90
f9-95;0.04;934;303;89
f9-96;0.02;1012;228;91
f9-97;0.02;1006;244;91
f9-98;0.03;1001;352;93
f9-99;0.04;1000;359;93
f9-100;0.02;941;426;136
f9-101;0.03;990;299;92
f9-102;0.04;1008;310;92
f9-103;0.03;1055;247;94
f9-104;0.03;1059;302;95
f9-105;0.03;1055;290;95
f9-106;0.04;1112;351;98
f9-107;0.03;1114;351;98
f9-108;0.04;994;422;139
f9-109;0.03;1008;421;139
f9-110;0.03;1107;311;97
f9-111;0.04;1111;308;97
f9-112;0.04;1195;226;99
f9-113;0.04;1198;238;99
f9-114;0.02;1200;290;100
f9-115;0.03;1182;312;100
f9-116;0.02;63;482;103
f9-117;0.02;78;490;103
f9-118;0.04;165;485;106
f9-119;0.02;64;539;104
f9-120;0.04;80;530;104
f9-121;0.04;59;574;150
f9-122;0.02;70;577;150
f9-123;0.02;260;535;112
f9-124;0.02;168;577;152
f9-125;0.03;209;495;109
f9-126;0.04;272;491;111
f9-127;0.04;321;475;114
f9-128;0.02;314;544;115
f9-129;0.02;325;537;115
f9-130;0.02;371;545;117
f9-131;0.04;371;531;117
f9-132;0.04;476;526;120
f9-133;0.03;467;544;120
f9-134;0.04;464;496;119
f9-135;0.02;566;490;122
f9-136;0.03;582;476;122
f9-137;0.02;565;538;123
f9-138;0.04;579;534;123
f9-139;0.04;632;526;126
f9-140;0.02;625;541;126
f9-141;0.02;569;583;166
f9-142;0.02;572;583;166
f9-143;0.04;691;542;129
f9-144;0.02;689;484;128
f9-145;0.04;770;524;130
f9-146;0.02;826;540;133
f9-147;0.02;769;579;172
f9-148;0.03;891;546;135
f9-149;0.04;886;537;135
f9-150;0.02;827;575;174
f9-151;0.04;933;530;138
f9-152;0.04;942;481;137
f9-153;0.03;948;489;137
f9-154;0.02;1005;536;141
f9-155;0.04;998;540;141
f9-156;0.04;1050;421;142
f9-157;0.04;1040;418;142
f9-158;0.03;1060;478;143
f9-159;0.03;1053;483;143
f9-160;0.02;1095;527;146
f9-161;0.02;993;582;180
f9-162;0.02;1099;494;145
f9-163;0.02;211;639;155
f9-164;0.02;200;662;155
f9-165;0.03;254;646;157
f9-166;0.03;255;658;157
f9-167;0.03;314;649;159
f9-168;0.03;370;574;160
f9-169;0.03;370;644;161
f9-170;0.03;373;650;161
f9-171;0.03;456;646;163
f9-172;0.04;472;645;163
f9-173;0.02;518;575;164
f9-174;0.04;694;592;170
f9-175;0.03;679;587;170
f9-176;0.03;692;644;171
f9-177;0.03;882;596;176
f9-178;0.04;1004;642;181
f9-179;0.04;997;657;181
f9-180;0.04;1051;592;182
f9-181;0.04;1051;583;182
f9-182;0.04;1050;652;183
f9-183;0.03;1044;647;183
f9-184;0.02;1095;651;185
f9-185;0.02;1113;655;185
f9-186;0.04;700;418;127
f9-187;0.03;1100;247;96
f9-188;0.03;1044;246;94
f9-189;0.02;576;186;22
f9-190;0.04;524;657;165
f9-191;0.04;1108;65;42
f9-192;0.03;826;586;174
f9-193;0.04;1104;410;144
f9-194;0.04;78;579;150
f9-195;0.02;204;649;155
f9-196;0.02;828;369;84
f9-197;0.03;1096;414;144
f9-198;0.04;1042;657;183
f9-199;0.02;1194;596;186
f9-200;0.03;370;247;62
f9-201;0.02;1048;59;40
f9-202;0.04;1197;476;148
f9-203;0.02;834;303;83
f9-204;0.03;952;587;178
f9-205;0.04;995;81;37
f9-206;0.04;828;72;29
f9-207;0.02;1179;125;46
f9-208;0.04;688;186;28
f9-209;0.04;578;574;166
f9-210;0.03;221;593;154
f9-211;0.03;993;660;181
f9-212;0.04;580;310;71
f9-213;0.03;517;575;164
f9-214;0.03;1200;543;149
f9-215;0.04;948;63;34
f9-216;0.04;1188;64;45
f9-217;0.03;572;73;20
f9-218;0.02;155;235;51
f9-219;0.03;882;410;134
f9-220;0.02;641;490;125
f9-221;0.03;80;653;151
f9-222;0.03;252;595;156
f9-223;0.04;154;67;4
f9-224;0.03;1195;195;47
f9-225;0.04;267;141;10
f9-226;0.03;320;578;158
f9-227;0.02;624;80;23
f9-228;0.02;682;182;28
f9-229;0.02;154;639;153
f9-230;0.02;946;143;35
f9-231;0.03;204;298;55
f9-232;0.02;312;642;159
f9-233;0.03;999;241;91
f9-234;0.03;840;586;174
f9-235;0.04;82;423;102
f9-236;0.02;560;536;123
f9-237;0.03;520;643;165
f9-238;0.04;59;428;102
f9-239;0.04;145;182;6
f9-240;0.02;384;652;161
f9-241;0.03;371;647;161
f9-242;0.03;1059;304;95
f9-243;0.02;687;177;28
f9-244;0.03;266;649;157
f9-245;0.03;1192;185;47
f9-246;0.03;217;61;7
f9-247;0.04;381;301;63
f9-248;0.04;380;537;117
f9-249;0.04;1010;312;92
f9-250;0.04;147;298;52
