f8-112;0.03;1191;309;100
f8-113;0.04;78;492;103
f8-114;0.03;156;525;107
f8-115;0.04;64;574;150
f8-116;0.03;154;588;152
f8-117;0.02;199;474;109
f8-118;0.02;215;480;109
f8-119;0.02;264;484;111
f8-120;0.03;250;491;111
f8-121;0.03;328;485;114
f8-122;0.02;312;480;114
f8-123;0.04;265;582;156
f8-124;0.04;251;581;156
f8-125;0.02;315;596;158
f8-126;0.02;327;588;158
f8-127;0.03;471;476;119
f8-128;0.03;577;537;123
f8-129;0.02;455;576;162
f8-130;0.04;630;481;125
f8-131;0.04;622;495;125
f8-132;0.03;632;528;126
f8-133;0.03;579;582;166
f8-134;0.02;561;591;166
f8-135;0.02;679;537;129
f8-136;0.04;623;585;168
f8-137;0.03;701;492;128
f8-138;0.02;831;497;132
f8-139;0.02;783;539;130
f8-140;0.03;780;540;130
f8-141;0.03;846;536;133
f8-142;0.04;787;580;172
f8-143;0.02;775;592;172
f8-144;0.04;876;533;135
f8-145;0.04;828;590;174
f8-146;0.02;834;582;174
f8-147;0.04;933;476;137
f8-148;0.02;1007;485;140
f8-149;0.03;990;491;140
f8-150;0.03;1012;546;141
f8-151;0.04;994;528;141
f8-152;0.03;1059;425;142
f8-153;0.02;1060;418;142
f8-154;0.04;1097;538;146
f8-155;0.02;1003;597;180
f8-156;0.02;1000;577;180
f8-157;0.02;1104;497;145
f8-158;0.03;1112;495;145
f8-159;0.03;1181;475;148
f8-160;0.04;1189;494;148
f8-161;0.03;1095;596;184
f8-162;0.04;1195;579;186
f8-163;0.03;1179;590;186
f8-164;0.04;68;653;151
f8-165;0.04;145;640;153
f8-166;0.03;148;644;153
f8-167;0.02;312;660;159
f8-168;0.02;328;656;159
f8-169;0.02;380;577;160
f8-170;0.02;392;597;160
f8-171;0.02;388;650;161
f8-172;0.03;373;647;161
f8-173;0.04;470;641;163
f8-174;0.03;469;648;163
f8-175;0.04;519;576;164
f8-176;0.02;509;591;164
f8-177;0.04;517;646;165
f8-178;0.04;701;649;171
f8-179;0.04;680;640;171
f8-180;0.03;773;657;173
f8-181;0.04;783;651;173
f8-182;0.03;837;657;175
f8-183;0.04;830;646;175
f8-184;0.02;875;574;176
f8-185;0.04;897;579;176
f8-186;0.02;885;642;177
f8-187;0.04;945;642;179
f8-188;0.02;933;662;179
f8-189;0.02;996;647;181
f8-190;0.03;1056;583;182
f8-191;0.03;1057;639;183
f8-192;0.03;1116;654;185
f8-193;0.03;1200;648;187
f8-194;0.04;1182;659;187
f8-195;0.03;700;303;77
f8-196;0.02;638;412;124
f8-197;0.02;164;591;152
f8-198;0.03;1010;647;181
f8-199;0.02;257;483;111
f8-200;0.03;469;544;120
f8-201;0.02;1106;180;44
f8-202;0.02;77;488;103
f8-203;0.02;205;244;54
f8-204;0.02;680;659;171
f8-205;0.02;580;540;123
f8-206;0.03;316;189;14
f8-207;0.04;571;60;20
f8-208;0.02;1095;141;43
f8-209;0.02;681;595;170
f8-210;0.03;685;360;78
f8-211;0.02;951;474;137
f8-212;0.04;838;646;175
f8-213;0.03;781;300;80
f8-214;0.03;310;72;12
f8-215;0.02;326;124;13
f8-216;0.03;1107;225;96
f8-217;0.02;786;366;81
f8-218;0.04;79;643;151
f8-219;0.02;1041;238;94
f8-220;0.04;329;585;158
f8-221;0.04;783;585;172
f8-222;0.02;463;372;67
f8-223;0.02;630;410;124
f8-224;0.03;694;543;129
f8-225;0.04;569;130;21
f8-226;0.03;687;62;26
f8-227;0.02;776;247;79
f8-228;0.04;838;412;131
f8-229;0.02;696;488;128
f8-230;0.04;199;597;154
f8-231;0.03;326;233;59
f8-232;0.02;883;142;32
f8-233;0.02;582;476;122
f8-234;0.02;463;299;66
f8-235;0.04;328;421;113
f8-236;0.02;1097;421;144
f8-237;0.03;222;487;109
f8-238;0.02;1114;650;185
f8-239;0.04;991;294;92
f8-240;0.04;261;194;11
f8-241;0.03;63;236;48
f8-242;0.02;935;299;89
f8-243;0.04;637;531;126
f8-244;0.02;845;367;84
f8-245;0.02;939;481;137
f8-246;0.03;880;142;32
f8-247;0.03;771;359;81
f8-248;0.04;152;660;153
f8-249;0.04;153;68;4
f8-250;0.04;310;361;61
